id,value
id_0,5.5879980564624745
id_1,19.606509614909157
id_2,23.772853474703535
id_3,6.726165557383418
id_4,27.483427524701632
id_5,21.440761432689158
id_6,24.323917071227424
id_7,29.76525797282582
id_8,17.73776987284512
id_9,58.15303317854196
id_10,12.21798942647917
id_11,9.31651637319922
id_12,60.86033671531513
id_13,51.81726553755898
id_14,22.029422234328692
id_15,12.409717520506785
id_16,32.14351579464375
id_17,66.61573310545641
id_18,1.033921640199015
id_19,16.98197777393214
id_20,41.996414049724564
id_21,71.12546579215186
id_22,9.69887329632245
id_23,17.62260509108248
id_24,14.497522695868913
id_25,38.71372542264592
id_26,14.420267657376975
id_27,71.08418424107944
id_28,7.220606976705129
id_29,56.0595626001338
id_30,22.135121947965672
id_31,8.803639280544708
id_32,5.648559910548319
id_33,18.955639454348997
id_34,27.30917328593496
id_35,38.24198676333038
id_36,45.146796705810026
id_37,30.301196633478597
id_38,42.25999141567778
id_39,34.20747964615484
id_40,7.589614992146789
id_41,39.261952767500205
id_42,32.961956055267486
id_43,51.59652841587779
id_44,16.587414972489288
id_45,34.79264588671235
id_46,25.029135382123506
id_47,10.628302051406868
id_48,27.543387206892405
id_49,32.893536762118146
id_50,21.156388375782438
id_51,7.212052564787211
id_52,22.43951612409017
id_53,53.02571349333068
id_54,13.793042391697792
id_55,35.89014784564831
id_56,32.74199762815369
id_57,20.98510117295887
id_58,56.863326514416386
id_59,23.304297170904764
id_60,13.827809065268719
id_61,41.75622647944374
id_62,13.141421517322062
id_63,49.21074304455883
id_64,13.842686109548085
id_65,15.524036962940395
id_66,15.718423482344672
id_67,-0.38500091326148933
id_68,43.29263290082242
id_69,28.157825356505022
id_70,21.79662838101473
id_71,41.654937220988614
id_72,61.200853114497676
id_73,5.852135398037683
id_74,16.410345541902693
id_75,3.4435959625407637
id_76,38.4391655589312
id_77,12.927607566251838
id_78,21.800198192133806
id_79,21.043559454718785
id_80,23.197678649249514
id_81,37.40150411803824
id_82,20.745950284066197
id_83,92.14873800433458
id_84,36.77428127338044
id_85,26.533978959502637
id_86,21.78832878250286
id_87,32.38760713576863
id_88,22.921854019766542
id_89,19.390260698367797
id_90,29.02709141477971
id_91,41.553238545754866
id_92,5.074933635449669
id_93,39.05267114481549
id_94,45.315715308369924
id_95,17.503281440511937
id_96,31.613307932000005
id_97,13.060680011360368
id_98,24.238171015429657
id_99,4.679564370402851
id_100,18.882401787884707
id_101,25.2403060770587
id_102,15.807803695446053
id_103,15.873583466770258
id_104,23.142495741945076
id_105,38.81365876497496
id_106,30.953322041562892
id_107,5.567278591161378
id_108,5.529037089770009
id_109,79.82875964105888
id_110,47.24600266043451
id_111,16.13608692852056
id_112,27.779420808720765
id_113,13.88943965919782
id_114,13.101118966451352
id_115,25.748823783689424
id_116,27.762957134391236
id_117,10.279773706827402
id_118,16.7387680947668
id_119,20.511017904822403
id_120,77.98495571713576
id_121,23.980940570713287
id_122,36.54474961881763
id_123,25.359955402403525
id_124,7.3382482598533905
id_125,38.71697425199472
id_126,8.836056539406012
id_127,21.043882042813802
id_128,28.821472639756244
id_129,61.679870780265944
