id,value
id_0,5.494435888494051
id_1,19.57307020237584
id_2,23.27528363427912
id_3,6.820851091180533
id_4,27.683882408758073
id_5,21.57102311308807
id_6,24.245440733302615
id_7,29.61631735879252
id_8,17.964551059835163
id_9,58.09771720437705
id_10,12.332668401243772
id_11,9.360872477261765
id_12,60.637740744351895
id_13,52.017878868824695
id_14,22.113823476432195
id_15,12.453847063474207
id_16,32.23997415487276
id_17,66.46745561227635
id_18,1.1088083387108583
id_19,16.937635207559133
id_20,42.0948139600403
id_21,71.16350634737587
id_22,9.149730545670003
id_23,17.633405403169206
id_24,14.338104771294486
id_25,38.684383341002395
id_26,14.571181219408789
id_27,71.85610589294589
id_28,7.278715240768841
id_29,55.859426211919875
id_30,22.173141601907865
id_31,8.97098304070225
id_32,5.6479029773527
id_33,18.94005735142992
id_34,27.144550301109955
id_35,37.9970664422186
id_36,44.84656166341702
id_37,30.426230505018275
id_38,42.95054507180555
id_39,34.35476660091216
id_40,7.480162924469308
id_41,39.345328252529754
id_42,33.03977666071985
id_43,51.65704919160262
id_44,16.468342446145304
id_45,34.561619626810554
id_46,24.99178779542826
id_47,10.786519540747303
id_48,26.032308468684455
id_49,33.021997369688535
id_50,21.0688008302421
id_51,7.2352667634707775
id_52,22.812298437682546
id_53,53.04218505200658
id_54,14.039920778608403
id_55,35.71400626472393
id_56,32.805534050252774
id_57,20.99772770210125
id_58,56.77628298538579
id_59,23.31907799321157
id_60,14.011151634164618
id_61,41.59928286878903
id_62,13.219715997534184
id_63,49.16754337229783
id_64,13.799916102733977
id_65,15.572104729988851
id_66,15.576438807962315
id_67,-0.2517850399906649
id_68,43.10996918786951
id_69,28.078745072532552
id_70,22.080885461753454
id_71,41.50658356153104
id_72,60.883654468172914
id_73,5.878706489447403
id_74,16.486751006556997
id_75,3.5312618003568854
id_76,38.687827522328554
id_77,13.06912682224965
id_78,21.946257800695825
id_79,21.07209224107701
id_80,23.387390207616303
id_81,37.09730317229312
id_82,20.307714781526585
id_83,92.22223993181186
id_84,36.801636097625604
id_85,26.52140268097567
id_86,21.79069743480887
id_87,32.73092234080201
id_88,22.89777220189565
id_89,19.41767350367857
id_90,29.474644141958553
id_91,41.71093951481002
id_92,5.00435812158055
id_93,39.19736714557316
id_94,45.373744845489206
