id,value
id_0,23.662482937044068
id_1,23.492428518564193
id_2,19.1365672357491
id_3,14.84727089171537
id_4,17.582408426362477
id_5,22.17159705469765
id_6,23.2565517815273
id_7,28.208681434917985
id_8,16.04816102819303
id_9,33.78924860289898
id_10,16.56274624261742
id_11,5.247995050918895
id_12,26.87074810646415
id_13,43.307983449244986
id_14,9.371674859559711
id_15,12.230091455589028
id_16,27.200968127711988
id_17,42.10631794860352
id_18,6.713316895763396
id_19,12.854503423016595
id_20,37.09933326283217
id_21,40.3638680618014
id_22,12.250973606545934
id_23,17.007369608922044
id_24,18.06971702955215
id_25,30.394423860802785
id_26,14.996210612412828
id_27,52.798089145635394
id_28,12.081775850099348
id_29,44.324064549501394
id_30,37.334404967968254
id_31,16.962959423627268
id_32,21.149782411391193
id_33,21.51388667820348
id_34,29.132620998612783
id_35,20.836485174933284
id_36,34.31555892415027
id_37,37.45858498140605
id_38,43.56689840789337
id_39,30.777575369636125
id_40,8.47796657837036
id_41,29.97709789682441
id_42,29.30350687317473
id_43,46.217853999822154
id_44,13.701664372032202
id_45,17.022869255727528
id_46,17.023009426573857
id_47,9.061284424442492
id_48,27.468902647395133
id_49,14.190421374619524
id_50,40.160676273923485
id_51,13.024923170840623
id_52,21.573592643106345
id_53,33.93069129356851
id_54,14.097166093821878
id_55,28.182188413609243
id_56,15.054036174856668
id_57,9.870615757686835
id_58,34.074932465087755
id_59,16.40984345181064
id_60,25.4329286315155
id_61,23.645863847775402
id_62,12.794205223079453
id_63,29.305275134598674
id_64,10.878288092767052
id_65,14.42271529321754
id_66,17.356058053454543
id_67,6.710935320501775
id_68,33.541118957648834
id_69,25.169698191238915
id_70,19.278804448657617
id_71,28.208597343252357
id_72,20.82119188488016
id_73,14.39073045762781
id_74,13.145301659486869
id_75,23.97480681820356
id_76,24.50750074210532
id_77,24.505732463975324
id_78,30.59704405772874
id_79,13.2097757899232
id_80,11.37869874962976
id_81,33.193815546265135
id_82,18.330148074576247
id_83,36.27770818174208
id_84,20.784011092360434
id_85,31.099744650428057
id_86,29.534213213457477
id_87,22.70318054020938
id_88,16.013372250466624
id_89,18.155908491986118
id_90,21.890415994595056
id_91,26.23083708457628
id_92,14.108709425339987
id_93,34.24064508421073
id_94,23.594375559266247
id_95,11.009914097286558
id_96,31.732032540574508
id_97,7.948520382606955
id_98,22.870519700406156
id_99,19.376246922757
id_100,11.104781843206023
id_101,16.508616490934713
id_102,3.159769379781631
id_103,14.513997666210326
id_104,20.74216351553732
id_105,13.579978368879376
id_106,26.973154763290438
id_107,19.632168584362027
id_108,16.330291184329013
id_109,37.84989844278658
id_110,24.105383367059492
id_111,12.097624710361348
id_112,15.22237118328128
id_113,19.79437529086747
id_114,16.798562036061426
id_115,14.681076580647284
id_116,11.116128356468074
id_117,19.691250375247606
id_118,19.27663333092481
id_119,21.959736281345574
id_120,53.27783057729235
id_121,23.92189423943796
id_122,22.994862222873664
id_123,29.111434355695845
id_124,11.793262992881832
id_125,19.521053909055603
id_126,13.084807419798821
id_127,19.042734754607537
id_128,29.974633917977414
id_129,40.24315052642298
id_130,29.893757272228115
id_131,25.30196510473111
id_132,39.14213171620766
id_133,20.48935959575912
id_134,24.930694322406804
id_135,15.174152188155464
id_136,25.25939417401457
id_137,25.511007722113792
id_138,42.53124778560148
id_139,11.129274222353619
id_140,23.975410274597795
id_141,24.146929874691196
