id,value
id_0,5.47611802011534
id_1,19.542651494716896
id_2,23.296016900134894
id_3,6.857032391019327
id_4,27.659638842961762
id_5,21.541912491751013
id_6,24.29145021687273
id_7,29.602550305228206
id_8,17.87302991494851
id_9,58.038246772642
id_10,12.332863551411094
id_11,9.342922829692526
id_12,60.6633764753656
id_13,51.99335914796177
id_14,22.118206174341275
id_15,12.471292163437816
id_16,32.271783886875056
id_17,66.48778124366785
id_18,1.13655293678908
id_19,16.95956580527787
id_20,42.090635459537765
id_21,71.13646075240833
id_22,9.289024398961018
id_23,17.60021374165931
id_24,14.361363898601414
id_25,38.65972572635647
id_26,14.569777273079694
id_27,71.78806194381785
id_28,7.270229170759716
id_29,55.851624126952146
id_30,22.181050503747468
id_31,8.957526379933018
id_32,5.630260905044295
id_33,18.92916896486073
id_34,27.277655333792737
id_35,38.004659028361786
id_36,44.85824822024315
id_37,30.454927410470788
id_38,42.95992958995764
id_39,34.35408575163309
id_40,7.4955486568163785
id_41,39.35596498826806
id_42,33.09408012630557
id_43,51.65153159815378
id_44,16.469919153492206
id_45,34.606197180167435
id_46,24.98682679728246
id_47,10.76806578184246
id_48,26.322994746314187
id_49,33.020277789035966
id_50,20.962156133270867
id_51,7.223287720467361
id_52,22.76872163439925
id_53,53.07806495591318
id_54,14.099132170709858
id_55,35.72563660534686
id_56,32.804262099992975
id_57,20.97303095180375
id_58,56.83004932157867
id_59,23.371865179468173
id_60,14.042496435920192
id_61,41.580669041356245
id_62,13.20952339296932
id_63,49.13887612990659
id_64,13.8509416462107
id_65,15.558711681006287
id_66,15.610225000238835
id_67,-0.27003972584635605
id_68,43.11095685139772
id_69,28.13062555411129
id_70,21.96814957647377
id_71,41.5234644201609
id_72,60.91109552076375
id_73,5.874478940768498
id_74,16.477432159804543
id_75,3.5368848151564656
id_76,38.65962569371169
id_77,13.032484131998437
id_78,21.93744160441564
id_79,21.057155503145573
id_80,23.386910356138067
id_81,37.04474345216734
id_82,20.387122059078862
id_83,92.19064885964444
id_84,36.819542952248874
id_85,26.579519619131986
id_86,21.791349377372654
id_87,32.67883954612356
id_88,22.87211341099018
id_89,19.39252805629333
id_90,29.400667736843886
id_91,41.746005971020544
id_92,4.988554513926225
id_93,39.15182928574639
id_94,45.3676006788871
id_95,17.465584822287084
id_96,31.72957905627269
id_97,13.030911289113678
id_98,24.261480709767348
id_99,4.768667487898625
id_100,18.908395717312317
id_101,25.26838903784435
id_102,15.775299638731557
id_103,15.764953297128663
id_104,23.025401990603463
id_105,38.88554621639679
id_106,30.83339396944909
id_107,5.8539043876184
id_108,6.013476818078672
id_109,80.0853243158777
id_110,47.229119522674424
id_111,16.148832922862255
id_112,27.670821533198122
id_113,14.534662814118455
id_114,12.99311783195406
id_115,25.78050251670963
id_116,27.64250137742306
id_117,10.07465792907497
id_118,17.01737873468352
id_119,20.396609475751426
id_120,78.08011905305203
id_121,24.0869391150239
id_122,36.66057713630819
id_123,25.42944259987958
id_124,7.340507068413089
id_125,38.570173444971104
id_126,8.885690488125771
id_127,21.260877973877346
id_128,28.857347904698095
id_129,61.51827282557498
id_130,21.906403533177965
id_131,25.39742711293296
id_132,59.42189151965731
id_133,14.903892402568008
id_134,13.89896523755026
id_135,2.1400058710736083
id_136,12.954510141367543
id_137,58.486549925911945
id_138,20.069221084746673
id_139,7.088843626181379
id_140,28.240825367127727
id_141,25.766981607240417
id_142,44.44345914452384
id_143,28.734156771266647
id_144,18.76475304077692
id_145,26.172495377234476
id_146,11.62339637286265
id_147,51.25074991615743
id_148,24.70949802296061
id_149,40.2467672340273
id_150,9.91421779711277
id_151,8.447807833078413
id_152,24.39378603218795
id_153,5.722574546557766
id_154,16.533430569477197
id_155,41.35622960288594
id_156,8.200091211931358
id_157,37.00807500401196
id_158,10.272015872373638
id_159,18.809737653602753
id_160,42.08830546596748
id_161,18.138934553874794
id_162,13.112165936606
id_163,7.0729258245263935
id_164,51.40946549948802
id_165,30.708692545056422
id_166,1.1497945232668805
id_167,14.806149609931774
id_168,62.54386580138964
id_169,14.064274834004017
id_170,64.2525982512453
id_171,39.60188669368902
